Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename,datetime,waterniveau LAT,waterniveau LAT smooth,Sonarscope LAT correction,Lisst_depth_m_LAT,inverted Depth in calibrated units [m],D10,D50,D75-D25,D75/D25,D90,D90-D10,D90/D10,Krumbein(Qd),PSD_slope,"TVC_(0.0, 3.0]","TVC_(20.0, 200.0]","TVC_(200.0, 420.0]","TVC_(3.0, 20.0]",Trask(So),kurtosis_geom_um,mean_geom_um,mode_1,mode_2,mode_3,skewness_geom_um,sorting_geom_um
0,0,0,0.00244163,0.0138521,0.0345524,0.0371345,0.0489862,0.0938904,0.165574,0.183313,0.175104,0.173321,0.19237,0.222966,0.275206,0.316734,0.376681,0.39634,0.434445,0.473434,0.543801,0.671424,0.863351,1.00401,1.17035,1.3858,1.68329,2.09115,2.61518,3.17788,3.59519,3.50314,2.66016,1.38901,0.522206,30.492287230000002,1.04481,10.8,0.0768,1.07499,12.08,15.788,2020,10,5,8,10,34,10/5/2020,8:10:34 AM,10/05/2020 8:10:34,6.5535,141.202,30.4923,56,2487,2689,3292,0,25006,3,0,0.938501,2.53885,8:10:34 AM,51.28626987,2.62663383,,RTK,08:10:34,34590.4,15.80608,3.536,11.608,2.384,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:34,0.37399999999999833,0.617981946780388,0.7968656900000001,-11.462018053219612,-12.08,30.472469624188033,160.91969087269393,152.85294102331392,2.8576354471108147,301.10941797090607,270.63694834671804,9.881359196823858,1.5148218813772782,3.192090538042976,0.050846129999999996,16.887135999999998,11.669706,1.8845991,0.5915569863762332,4.832558873957797,132.06603637556137,230.0,7.11,,-1.4194033396996388,2.5841747544502467
0,0,0,0.00210612,0.0125978,0.0333354,0.0374859,0.0514581,0.101484,0.184735,0.211828,0.208046,0.213222,0.244952,0.287973,0.35587,0.403634,0.477438,0.501455,0.558688,0.618425,0.742836,0.975979,1.33741,1.61412,1.87415,2.11315,2.36437,2.67198,3.0987,3.70429,4.49022,5.09027,4.7525,3.07956,1.24923,43.66349832,1.02792,10.8,0.0768,1.07359,12.06,15.789,2020,10,5,8,10,35,10/5/2020,8:10:35 AM,10/05/2020 8:10:35,6.5535,141.982,43.6635,55,2497,2703,3281,0,25004,4,0,0.924532,3.13872,8:10:35 AM,51.28625447,2.62662567,,RTK,08:10:35,34591.04,15.80656,2.824,11.792,2.414,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:35,0.6039999999999952,0.6188743356814425,0.79753913,-11.441125664318559,-12.06,35.86639223452058,169.02421500460363,172.44444603909284,3.047980315206052,323.56173348416803,287.69534124964747,9.02130694853516,1.6078535854932052,3.09144622926342,0.048039319999999996,22.652991,18.66178,2.300688,0.5727880134644778,4.747503974404229,141.7946630263036,273.0,7.11,,-1.3518129958647078,2.5370559804588213
0,0,0,0.00275411,0.0147277,0.0360906,0.0393945,0.0526464,0.101005,0.180137,0.206712,0.204182,0.206877,0.232062,0.267885,0.329722,0.380426,0.458969,0.497159,0.560797,0.629167,0.749207,0.961541,1.27487,1.49192,1.68025,1.84553,2.01893,2.23401,2.50772,2.83691,3.19475,3.35719,2.9212,1.81977,0.77189,34.066401309999996,1.02571,10.81,0.0768,1.0757,11.62,15.789,2020,10,5,8,10,36,10/5/2020,8:10:36 AM,10/05/2020 8:10:36,6.5535,125.353,34.0664,56,2484,2703,3234,0,24935,4,0,0.920739,3.30315,8:10:36 AM,51.28624197,2.62661383,,RTK,08:10:36,34592.76,15.80856,5.264,11.992,2.53,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:36,0.7439999999999958,0.6197379989904991,0.79814341,-11.0002620010095,-11.62,28.318624420191302,143.49390418477452,164.82361480515993,3.3762031630916707,308.8824359766845,280.5638115564932,10.907395479155054,1.755401720859656,3.1845060522365536,0.05357241,19.74698,12.0648,2.2010489,0.5442340548436182,4.147625865447175,123.03646913836764,273.0,7.11,,-1.1672397917375812,2.6414000026472815
0,0,0,0.00220591,0.0129423,0.0335917,0.0372711,0.0505204,0.0982812,0.175551,0.196475,0.187071,0.184265,0.202815,0.233309,0.291271,0.343522,0.427968,0.478628,0.560051,0.652055,0.804361,1.06095,1.39997,1.57767,1.69312,1.76882,1.82209,1.88564,2.03942,2.34917,2.84755,3.27529,3.08399,1.97323,0.824709,32.573773609999996,1.03232,10.77,0.0768,1.0757,11.38,15.789,2020,10,5,8,10,37,10/5/2020,8:10:37 AM,10/05/2020 8:10:37,6.5535,125.197,32.5738,56,2472,2693,3227,0,24897,4,0,0.926675,3.0461,8:10:37 AM,51.28623048,2.62660183,,RTK,08:10:37,34593.24,15.80944,3.008,11.8,2.15,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:37,0.46399999999999464,0.6205873884601288,0.79866928,-10.759412611539872,-11.38,29.23679791554407,141.2060551619393,176.6022756296813,3.6786889555826363,315.837631893969,286.60083397842493,10.80274361119589,1.8791916971836358,3.173951057303727,0.048739910000000004,18.519913,12.004769,2.0003517,0.5213789171821388,3.962808021299249,122.98692764905208,273.0,7.11,,-1.0871749320992736,2.661486719328365
0,0,0,0.00166047,0.010743,0.0297814,0.0338231,0.0472237,0.0962711,0.180758,0.209136,0.204086,0.203804,0.225886,0.256872,0.314758,0.360471,0.438063,0.476413,0.552999,0.637763,0.803323,1.10548,1.57525,1.95597,2.33758,2.68832,2.96953,3.17677,3.35977,3.50843,3.55626,3.20317,2.31611,1.1762,0.433987,38.446661770000006,1.02792,10.8,0.0768,1.0764,11.51,15.789,2020,10,5,8,10,38,10/5/2020,8:10:38 AM,10/05/2020 8:10:38,6.5535,129.872,38.4467,56,2484,2687,3266,0,24918,4,0,0.922114,3.24344,8:10:38 AM,51.2862171,2.62659017,,RTK,08:10:38,34592.0,15.808,3.68,11.408,2.128,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:38,0.13899999999999801,0.6213771608041276,0.79911603,-10.888622839195872,-11.51,33.27516589633496,128.53974416470916,133.4298379254595,2.8651396669086377,274.65293111929776,241.3777652229628,8.253991339215201,1.5186054677239635,3.167451052914103,0.04218487,25.585661,10.685727,2.1330888999999997,0.5907817913265729,4.683883968709966,117.43743840533456,230.0,7.11,,-1.2282139602086282,2.4275834324186096
0,0,0,0.00171399,0.0105722,0.0289609,0.0337796,0.0488775,0.09968,0.187332,0.219071,0.215259,0.215829,0.239235,0.270236,0.324052,0.363722,0.432237,0.462737,0.523525,0.5891,0.695196,0.875607,1.11842,1.25026,1.3636,1.49365,1.69166,2.02753,2.57012,3.39129,4.43553,5.12477,4.56758,2.7263,1.03724,38.63467219,1.02424,10.8,0.0768,1.0757,11.62,15.789,2020,10,5,8,10,39,10/5/2020,8:10:39 AM,10/05/2020 8:10:39,6.5535,146.241,38.6347,56,2494,2687,3276,0,24935,4,0,0.91942,3.3605,8:10:39 AM,51.28620195,2.626578,,RTK,08:10:39,34590.72,15.80668,1.888,11.312,1.75,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:39,0.5289999999999986,0.6220754897199301,0.7994914900000001,-10.997924510280068,-11.62,33.27643262975789,181.77311592951506,175.06979940347082,3.0339319330552272,322.7882447405287,289.5118121107708,9.700205798258285,1.6011887187605456,3.121026437245285,0.04124709,18.484932,17.89142,2.2170731,0.5741126067038157,4.7143129196790206,144.33041399666848,273.0,7.11,,-1.4124567648540802,2.6058208835573713
0,0,0,0.00210359,0.0123335,0.0318368,0.0352737,0.0484037,0.0955198,0.173792,0.198762,0.193099,0.194305,0.218551,0.254896,0.318772,0.372347,0.45484,0.494293,0.561022,0.63291,0.763289,0.99898,1.3623,1.64301,1.92263,2.20224,2.48995,2.74798,2.91934,2.97752,2.98376,2.89109,2.49155,1.63167,0.743472,35.06184109,1.03453,10.8,0.0768,1.07429,11.46,15.789,2020,10,5,8,10,40,10/5/2020,8:10:40 AM,10/05/2020 8:10:40,6.5535,119.568,35.0618,56,2482,2685,3253,0,24909,4,0,0.92987,2.90842,8:10:40 AM,51.28618788,2.6265665,,RTK,08:10:40,34590.90909,15.80786364,3.145454545,11.45454545,2.075,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:40,0.8589999999999969,0.6227321036139661,0.79978858,-10.837267896386034,-11.46,30.172050586986774,132.80179772957376,147.44071725105152,3.1036674118920273,299.76370458949145,269.5916540025047,9.935145234006061,1.633973967021828,3.1635329876371983,0.04627389,22.170304,10.741542,2.1037212,0.5676261723677879,4.312645212895777,119.56707413051977,230.0,7.11,,-1.1506682497632528,2.542169106326961
0,0,0,0.001544,0.0102134,0.0286064,0.0325433,0.0458953,0.0948951,0.180735,0.210994,0.206989,0.207125,0.229868,0.261213,0.31547,0.354984,0.421385,0.44595,0.501936,0.561998,0.670603,0.859753,1.11083,1.23558,1.33061,1.44387,1.63985,1.98194,2.50053,3.15595,3.75521,3.89341,3.11959,1.69892,0.59413,33.103120499999996,1.03526,10.81,0.0768,1.0757,11.29,15.789,2020,10,5,8,10,41,10/5/2020,8:10:41 AM,10/05/2020 8:10:41,6.5535,137.607,33.1031,56,2478,2687,3246,0,24883,4,0,0.929313,2.93238,8:10:41 AM,51.28617518,2.62655883,,RTK,08:10:41,34591.44,15.808,2.848,11.464,2.284,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:41,0.5589999999999926,0.6233935133481023,0.8000037799999999,-10.666606486651897,-11.29,29.153663930487344,161.41460236285477,165.84974017246873,3.216597213687062,306.40072309820937,277.247059167722,10.509853026665093,1.6855352912291992,3.175763461573707,0.0403638,17.860785,13.06126,2.1407116999999998,0.5575729024754956,4.365957793583842,130.0775707428974,273.0,7.11,,-1.2991599198782862,2.6333610474507783
0,0,0,0.00218146,0.0129119,0.0341338,0.0385974,0.0532545,0.10512,0.191437,0.219288,0.213923,0.215498,0.242751,0.283304,0.356067,0.418669,0.517384,0.571451,0.65726,0.751589,0.908671,1.17857,1.57015,1.84062,2.09411,2.34769,2.63973,2.97555,3.30817,3.51989,3.54457,3.19742,2.36131,1.2434,0.462024,38.076695060000006,1.0191,10.8,0.0768,1.0757,11.15,15.789,2020,10,5,8,10,42,10/5/2020,8:10:42 AM,10/05/2020 8:10:42,6.5535,124.819,38.0767,56,2480,2694,3245,0,24862,4,0,0.914803,3.56187,8:10:42 AM,51.28616112,2.626553,,RTK,08:10:42,34591.24,15.80844,4.552,11.304,2.398,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:42,0.15899999999999403,0.6240185780200805,0.80012562,-10.52598142197992,-11.15,29.069716501721373,129.68282554280648,140.25817009364818,3.0992992665045684,278.17833224627606,249.1086157445547,9.569351398036634,1.6319420674302911,3.198358177117469,0.04922716,24.880835,10.808724,2.3379089,0.5680260370480704,4.282815565335548,114.69052133328722,230.0,7.11,,-1.157986375036499,2.5161788394026963
0,0,0,0.00182994,0.011495,0.0310605,0.0349353,0.0489161,0.0996191,0.186791,0.216063,0.210116,0.209094,0.231559,0.265425,0.330004,0.388614,0.485126,0.542021,0.629116,0.726496,0.874151,1.11702,1.43701,1.60148,1.72832,1.8434,1.98133,2.18501,2.49975,2.94027,3.45937,3.6874,3.10515,1.74055,0.644988,35.49347993999999,1.02498,10.81,0.0768,1.07499,11.13,15.79,2020,10,5,8,10,43,10/5/2020,8:10:43 AM,10/05/2020 8:10:43,6.5535,123.079,35.4935,56,2484,2696,3262,0,24858,4,0,0.920682,3.30564,8:10:43 AM,51.28614542,2.62654417,,RTK,08:10:43,34591.44,15.80864,3.632,11.136,2.036,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:43,0.3789999999999929,0.6245542581438994,0.80015145,-10.505445741856102,-11.13,28.60006133883641,143.07673625213613,166.83421038486375,3.5108025807394605,303.85508308623184,275.2550217473954,10.624280818363943,1.8118008729501183,3.174603151713227,0.04438544,20.5905,12.637458,2.2211365,0.5336994995132006,4.0044674971645335,121.6755616214235,273.0,7.11,,-1.125563374862149,2.6264065905800926
0,0,0,0.00221555,0.0128131,0.0334417,0.0378858,0.0526561,0.103857,0.189154,0.217116,0.211836,0.212345,0.236665,0.271703,0.334544,0.385501,0.467285,0.508206,0.583439,0.665912,0.814959,1.08036,1.47563,1.76267,2.00652,2.19261,2.35835,2.5663,2.89367,3.35944,3.8916,4.04742,3.36191,1.94062,0.796356,39.074990250000006,1.02645,10.8,0.0768,1.07499,11.08,15.791,2020,10,5,8,10,44,10/5/2020,8:10:44 AM,10/05/2020 8:10:44,6.5535,131.458,39.075,55,2483,2687,3240,0,24851,4,0,0.922001,3.24834,8:10:44 AM,51.28613088,2.6265305,,RTK,08:10:44,34592.28,15.80992,1.096,11.008,2.028,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:44,0.7689999999999935,0.6250286193903074,0.8000737800000001,-10.454971380609692,-11.08,31.964698135598592,146.1198915809615,160.85722926323086,3.208073093750064,305.24401116945614,273.27931303385753,9.549410098433265,1.681707012986537,3.147094204823469,0.048470349999999995,22.735351,14.037906,2.2532628999999997,0.5583131701039963,4.395553609534741,126.56764704745909,273.0,7.11,,-1.2168799646772022,2.5553167833637542
0,0,0,0.00179998,0.0112662,0.0310157,0.0356989,0.0502554,0.101689,0.189689,0.219614,0.213903,0.212975,0.235579,0.268187,0.332021,0.389109,0.487623,0.551202,0.653623,0.770885,0.96109,1.27903,1.70203,1.92846,2.07224,2.16315,2.25814,2.40972,2.67684,3.11082,3.75498,4.33306,4.12018,2.6172,1.04628,41.18935517999999,1.02498,10.8,0.0768,1.07429,11.05,15.792,2020,10,5,8,10,45,10/5/2020,8:10:45 AM,10/05/2020 8:10:45,6.5535,135.938,41.1894,56,2472,2682,3229,0,24845,4,0,0.921284,3.27946,8:10:45 AM,51.2861182,2.62651933,,RTK,08:10:45,34592.8,15.81012,3.2,11.0,2.476,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:45,0.5989999999999989,0.6254935282763622,0.79987976,-10.424506471723639,-11.05,32.506840771611685,149.45451169165733,176.9720560246154,3.521328630892129,317.9234689022746,285.4166281306629,9.78020199304997,1.8161198741860263,3.1160686899169696,0.044081880000000004,23.024853,15.8717,2.2487203,0.5329012280715631,4.119828824529675,129.2009202856361,273.0,7.11,,-1.1325328240371073,2.5865910241627588
0,0,0,0.00216428,0.0127175,0.0327836,0.0360159,0.048573,0.0950211,0.171579,0.19543,0.191479,0.194536,0.222676,0.266889,0.342475,0.408079,0.499498,0.53519,0.582932,0.631317,0.724863,0.90755,1.20212,1.41364,1.60644,1.7978,2.01116,2.23048,2.41629,2.52662,2.53419,2.37817,1.98066,1.281,0.563896,30.044234380000002,1.03894,10.8,0.0768,1.0757,11.19,15.792,2020,10,5,8,10,46,10/5/2020,8:10:46 AM,10/05/2020 8:10:46,6.5535,118.796,30.0442,56,2487,2686,3297,0,24867,4,0,0.932611,2.79069,,51.28610418,2.626508973,,RTK,08:10:46,34594.28,15.81148,5.272,10.924,2.686,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:46,0.26599999999999735,0.6259318142677673,0.79956465,-10.564068185732232,-11.19,24.74548129423017,126.96509982910278,148.5232176466024,3.368768707259497,293.08914357271476,268.3436622784846,11.844148032030942,1.752221379381453,3.22784290512355,0.04766538000000001,19.0859,8.737916,2.172753,0.5448342525052223,3.856874259943735,111.3986138225177,230.0,7.11,,-1.0551811539221188,2.651791685431201
0,0,0,0.00196955,0.0121782,0.0326704,0.0365235,0.0500931,0.100454,0.18604,0.21445,0.210101,0.211467,0.238051,0.277233,0.345847,0.402703,0.4897,0.527597,0.589084,0.654113,0.766834,0.968122,1.26707,1.46844,1.64884,1.80171,1.95436,2.15721,2.46893,2.91798,3.46739,3.80365,3.44134,2.1881,0.892856,35.79310675,1.03453,10.8,0.0768,1.0757,11.21,15.792,2020,10,5,8,10,47,10/5/2020,8:10:47 AM,10/05/2020 8:10:47,6.5535,133.421,35.7931,56,2499,2715,3296,0,24871,4,0,0.928654,2.96078,,51.28609016,2.626498616,,RTK,08:10:47,34591.8,15.80856,4.904,11.004,2.486,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:47,0.2359999999999962,0.6262911239525621,0.79913147,-10.583708876047439,-11.21,28.615501126317035,152.48556901405792,173.35832583097982,3.428938608496576,316.062806865033,287.44730573871595,11.045160644569565,1.777762074582557,3.161251988236125,0.04681815,19.67999,13.793336,2.2729626,0.5400328084655927,4.105184580583109,127.75221246899741,273.0,7.11,,-1.1820783810453297,2.656549236771374
0,0,0,0.00175985,0.0110213,0.0306592,0.0360155,0.0522712,0.10767,0.204986,0.243146,0.242584,0.248134,0.284768,0.339444,0.438075,0.529348,0.665616,0.737408,0.833923,0.938682,1.10277,1.38427,1.7707,1.96541,2.07522,2.11087,2.12829,2.16713,2.21655,2.23041,2.1815,1.99657,1.58335,0.955787,0.408845,32.22318305,1.02571,10.78,0.0768,1.07499,10.46,15.791,2020,10,5,8,10,48,10/5/2020,8:10:48 AM,10/05/2020 8:10:48,6.5535,98.5297,32.2232,56,2467,2722,3196,0,24754,4,0,0.921341,3.27698,,51.28607614,2.626488259,,RTK,08:10:48,34592.16,15.80728,4.144,11.164,2.646,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:48,0.3059999999999965,0.6265533997238616,0.79858685,-9.833446600276138,-10.46,21.514636983396624,99.04000128549734,132.29455609250675,3.6678540635402044,266.6459680775934,245.13133109419678,12.393700543651779,1.8749362381708923,3.297133455633218,0.04344035,22.327249,7.1260520000000005,2.7264417,0.5221484296089111,3.3061679743114705,93.13553706808513,195.0,7.11,,-0.7879860507046825,2.665482543889185
0,0,0,0.00194719,0.012042,0.0322777,0.0362,0.0499858,0.0999137,0.183825,0.210571,0.204074,0.203955,0.22769,0.264321,0.330843,0.389253,0.480913,0.528888,0.604929,0.688697,0.824587,1.05329,1.35436,1.50439,1.60176,1.65742,1.69262,1.74504,1.87958,2.13817,2.55442,2.90939,2.71921,1.68554,0.671239,30.54134139,1.02424,10.8,0.0768,1.07429,10.25,15.792,2020,10,5,8,10,49,10/5/2020,8:10:49 AM,10/05/2020 8:10:49,6.5535,124.69,30.5413,56,2435,2682,3166,0,24721,4,0,0.920624,3.30814,,51.28606211,2.626477901,,RTK,08:10:49,34594.2,15.81084,3.528,10.848,2.32,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:49,0.44599999999999707,0.6267359609103234,0.79793476,-9.623264039089676,-10.25,25.090839866146403,131.00402244265103,174.6789004657654,3.9058329488636616,310.07680286258784,284.98596299644146,12.358167543086362,1.9656302469718314,3.218909583514498,0.04626689,17.754644,10.539799,2.2006315,0.5059914374588482,3.610026416161532,114.7438398000296,273.0,7.11,,-0.992585124683441,2.740333893318393
0,0,0,0.00190994,0.0121496,0.0331089,0.0371653,0.0511293,0.102103,0.186541,0.209291,0.196415,0.189222,0.202478,0.224917,0.27039,0.307871,0.374295,0.411417,0.483834,0.566434,0.706387,0.941798,1.24455,1.39441,1.48901,1.55618,1.63116,1.76401,2.0141,2.41688,2.9046,3.10274,2.63458,1.53402,0.576961,29.772057039999996,1.02865,10.78,0.0768,1.0757,10.82,15.793,2020,10,5,8,10,50,10/5/2020,8:10:50 AM,10/05/2020 8:10:50,6.5535,122.41,29.772,56,2442,2662,3263,0,24809,4,0,0.923377,3.1887,,51.28604809,2.626467544,,RTK,08:10:50,34593.65217,15.81091304,3.365217391,10.3,1.834782609,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:50,0.4834999999999967,0.6268641541456695,0.7971764899999999,-10.19313584585433,-10.82,28.29689353002146,143.4433464825733,168.79421579799146,3.5415832581376927,306.25895807441947,277.962064544398,10.823059349235471,1.824394458619905,3.211819949727237,0.04716844,16.994464999999998,10.752901,1.9775226,0.531375188474705,4.107395751024096,121.29217108356522,273.0,7.11,,-1.1628732934781687,2.676099108859942
0,0,0,0.00173979,0.0105487,0.0286671,0.0335023,0.0486941,0.0993093,0.18684,0.220212,0.216234,0.2159,0.236403,0.263138,0.312613,0.348937,0.414006,0.443993,0.506231,0.573597,0.690864,0.89427,1.18567,1.38343,1.58339,1.81668,2.11952,2.54948,3.16668,4.03925,5.14233,6.04051,5.76567,3.60296,1.30305,45.44431929,1.0191,10.8,0.0768,1.07499,11.11,15.792,2020,10,5,8,10,51,10/5/2020,8:10:51 AM,10/05/2020 8:10:51,6.5535,163.379,45.4443,56,2498,2709,3322,0,24855,4,0,0.915402,3.5357,,51.28603407,2.626457187,,RTK,08:10:51,34591.70833,15.80958333,4.9,10.33333333,1.977083333,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:51,0.5209999999999964,0.6269545466439592,0.7963148200000001,-10.48304545335604,-11.11,40.7854184782436,188.12675784856697,170.00305213759236,2.7398966691895494,329.7435417952498,288.9581233170062,8.084838996347354,1.4541214852811186,3.0610640505665696,0.04095559,21.367061,21.85452,2.1817827,0.6041334849709036,5.335894460112033,154.25939602139297,273.0,7.11,,-1.5350244477021966,2.486628764072467
0,0,0,0.00194151,0.0122705,0.0335817,0.0379211,0.0520792,0.104367,0.192973,0.222469,0.218474,0.22176,0.252617,0.296729,0.373498,0.43794,0.541547,0.597838,0.690373,0.793076,0.961621,1.24554,1.63343,1.85368,2.01966,2.15386,2.30569,2.51551,2.76442,3.00204,3.172,3.06199,2.40177,1.30755,0.506341,35.986557010000006,1.02645,10.79,0.0768,1.07499,10.56,15.793,2020,10,5,8,10,52,10/5/2020,8:10:52 AM,10/05/2020 8:10:52,6.5535,118.07,35.9866,55,2480,2718,3207,0,24769,4,0,0.922001,3.24834,,51.28602005,2.62644683,,RTK,08:10:52,34591.88,15.81176,1.248,10.852,2.3,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:52,0.558499999999996,0.6270170977369742,0.79536001,-9.932982902263026,-10.56,26.704234011567248,124.81409661685994,148.7090846296531,3.413778272616411,285.27990722009395,258.5756732085267,10.682946647955589,1.7713693573155953,3.2137204027713993,0.04779371,23.078285,10.449651000000001,2.4108273000000002,0.5412306029156839,3.8834794345516426,110.96566877236897,230.0,7.11,,-1.0401028928848128,2.5948664570731794
0,0,0,0.00178835,0.0110783,0.0302469,0.0347276,0.0489348,0.0988238,0.183958,0.213053,0.209026,0.210923,0.237699,0.276567,0.345908,0.403777,0.491697,0.528711,0.589717,0.653805,0.774439,0.995747,1.33951,1.60159,1.87097,2.1329,2.38938,2.65872,2.93058,3.19454,3.38895,3.33039,2.73991,1.60359,0.614847,36.136503749999996,1.03673,10.8,0.0768,1.07499,10.39,15.793,2020,10,5,8,10,53,10/5/2020,8:10:53 AM,10/05/2020 8:10:53,6.5535,121.21,36.1365,56,2474,2709,3239,0,24743,4,0,0.931241,2.84947,,51.28600603,2.626436473,,RTK,08:10:53,34592.64,15.81216,5.976,10.824,2.76,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:53,0.5959999999999956,0.6270615547490322,0.7943279699999999,-9.762938445250969,-10.39,28.979489976837492,137.74672026558207,151.42037906948593,3.1515180217316887,296.9396011411587,267.9601111643212,10.246543378730761,1.6560469127046984,3.17217651462629,0.04311355,22.152306,11.677687,2.2633972,0.563300455638535,4.248485600172219,120.5349572875241,230.0,7.11,,-1.1775730542395169,2.5657278247274116
0,0,0,0.00201731,0.0124929,0.0333198,0.0369664,0.0503069,0.0997112,0.181391,0.203938,0.195302,0.193856,0.215718,0.248721,0.307747,0.357063,0.437247,0.477461,0.547071,0.623464,0.754767,0.984727,1.30249,1.48236,1.61558,1.73114,1.87384,2.07116,2.35696,2.77452,3.36151,3.90649,3.73944,2.39746,0.944583,35.52082051,1.03012,10.8,0.0768,1.0764,10.43,15.793,2020,10,5,8,10,54,10/5/2020,8:10:54 AM,10/05/2020 8:10:54,6.5535,140.896,35.5208,56,2491,2696,3277,0,24749,4,0,0.924092,3.15775,,51.28599201,2.626426116,,RTK,08:10:54,34592.4,15.81096,2.856,10.396,2.06,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:54,0.6334999999999953,0.6270974552760952,0.7932499900000001,-9.802902544723905,-10.43,31.13390080611973,157.83997358248382,179.10010466023192,3.4472643865628885,320.8980353258143,289.76413451969455,10.307029540697261,1.7854519498673538,3.1462196077868247,0.04783000999999999,19.032787,14.349483,2.0907204999999998,0.5385954790465162,4.2496902358493776,132.01899524130403,273.0,7.11,,-1.2142276299482688,2.6366262983970588
0,0,0,0.00218707,0.0126481,0.0330759,0.0375084,0.0522227,0.103615,0.19009,0.219348,0.215953,0.218634,0.246981,0.28782,0.358303,0.414356,0.498895,0.534597,0.59732,0.663375,0.787236,1.0183,1.38917,1.6898,1.97713,2.22165,2.43809,2.67005,2.94302,3.23919,3.53312,3.69546,3.38243,2.27632,0.986523,38.93441817,1.02571,10.8,0.0768,1.07429,10.27,15.792,2020,10,5,8,10,55,10/5/2020,8:10:55 AM,10/05/2020 8:10:55,6.5535,131.44,38.9344,55,2478,2695,3226,0,24723,4,0,0.921945,3.25079,,51.28597799,2.626415759,,RTK,08:10:55,34592.16,15.81004,3.672,10.3,2.072,,,,,,,,,0001_20201005_080301,2020-10-05 08:10:55,0.6709999999999949,0.6271341294659852,0.79215722,-9.642865870534015,-10.27,30.461229006795968,144.67892619616967,163.38126641699756,3.232376478340098,313.81784353236094,283.35661452556496,10.30220558278681,1.6925952401078965,3.1433616277383227,0.04791107,22.667823,13.873853,2.3448311,0.5562103053286247,4.274757088281144,126.59480020519635,273.0,7.11,,-1.1848478349728002,2.589150824712967
