Volume conc (microl/l) 1,Volume conc (microl/l) 2,Volume conc (microl/l) 3,Volume conc (microl/l) 4,Volume conc (microl/l) 5,Volume conc (microl/l) 6,Volume conc (microl/l) 7,Volume conc (microl/l) 8,Volume conc (microl/l) 9,Volume conc (microl/l) 10,Volume conc (microl/l) 11,Volume conc (microl/l) 12,Volume conc (microl/l) 13,Volume conc (microl/l) 14,Volume conc (microl/l) 15,Volume conc (microl/l) 16,Volume conc (microl/l) 17,Volume conc (microl/l) 18,Volume conc (microl/l) 19,Volume conc (microl/l) 20,Volume conc (microl/l) 21,Volume conc (microl/l) 22,Volume conc (microl/l) 23,Volume conc (microl/l) 24,Volume conc (microl/l) 25,Volume conc (microl/l) 26,Volume conc (microl/l) 27,Volume conc (microl/l) 28,Volume conc (microl/l) 29,Volume conc (microl/l) 30,Volume conc (microl/l) 31,Volume conc (microl/l) 32,Volume conc (microl/l) 33,Volume conc (microl/l) 34,Volume conc (microl/l) 35,Volume conc (microl/l) 36,TVC_recal,Laser transmission Sensor [mW],Supply voltage in calibrated units [V],External Auxiliary input 1 in calibrated units [mW],Laser Reference sensor in calibrated units [mW],Depth in calibrated units [m],Temperature in calibrated units [C],year,Month,day,hour,minute,second,DATE,TIME,DATE  & Time (format gps),External Auxiliary input 2 in calibrated units [mW],Sauter Mean Diameter [?],Total Volume Concentration [ppm],Relative Humidity [%],Accelerometer X [counts],Accelerometer Y [counts],Accelerometer Z [counts],Raw pressure (most sign bit),Raw pressure (least sign 16 bits),Ambient light (counts),Not used,Computed optical transmission over path,Beam-attenuation (c) [m-1].,Current Time,Latitude_ship,Longitude_ship,Speed Over Ground,GPSfix,Row Labels,Average of Salinity,Average of Temperature_C,Average of Turbidity_NTU,Average of Depth_m,Average of Chlorohyll_ug_L,Time,VPR lat,VPR long,VPR depth,majoraxis,minoraxis,angle,devz,linename,datetime,waterniveau LAT,waterniveau LAT smooth,Sonarscope LAT correction,Lisst_depth_m_LAT,inverted Depth in calibrated units [m],D10,D50,D75-D25,D75/D25,D90,D90-D10,D90/D10,Krumbein(Qd),PSD_slope,"TVC_(0.0, 3.0]","TVC_(20.0, 200.0]","TVC_(200.0, 420.0]","TVC_(3.0, 20.0]",Trask(So),kurtosis_geom_um,mean_geom_um,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,skewness_geom_um,sorting_geom_um
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025,0.0714,0.4769,0.6031,0.518,0.452,0.3162,0.2723,0.2152,0.2089,0.1762,0.2418,0.3315,0.5115,1.0002,1.8743,2.2461,2.1607,1.8216,1.5028,1.3389,1.3778,1.6743,2.309,3.251,3.9023,2.8892,0.7579,32.503600000000006,1.1258,10.92,0.075,0.9951,4.97,-5.0,2021.0,7.0,9.0,10.0,9.0,54.0,7/9/2021,10:09:54 AM,7/09/2021 10:09:54,6.554,121.74,32.5037,45.0,2391.0,2712.0,3245.0,0.0,23994.0,22.0,0.0,0.956,1.803,10:09:54 AM,51.29277845,2.62550183,3.7,RTK       ,,,,,,,2021-07-09 10:09:54+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:09:54,3.3699999999999934,3.63689390975322,3.70114426,-1.3331060902467797,-4.97,25.210029237648182,138.47386252501605,199.6583474062415,4.063693015546753,331.88452898548684,306.67449974783864,13.164781597708611,2.02279142039837,3.4300066519775436,0.0,16.4666,13.1094,2.9276,0.4960661049866204,3.514390848329906,122.29104416743318,324.0,72.2,8.39,,,,-1.0377944967793327,2.8397471035288926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.057,0.4385,0.648,0.6181,0.5559,0.3689,0.2884,0.208,0.1922,0.1612,0.2236,0.3097,0.4848,0.9487,1.7905,2.2197,2.3088,2.2132,2.1508,2.2799,2.7277,3.5226,4.3122,4.1568,2.605,0.8404,0.1225,36.755,1.1224,10.91,0.075,0.9939,4.94,-5.0,2021.0,7.0,9.0,10.0,9.0,55.0,7/9/2021,10:09:55 AM,7/09/2021 10:09:55,6.554,116.93,36.7551,45.0,2393.0,2704.0,3245.0,0.0,23989.0,22.0,0.0,0.954,1.877,10:09:55 AM,51.29279323,2.62551283,3.4,RTK       ,,,,,,,2021-07-09 10:09:55+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:09:55,3.6099999999999954,3.6370152345887217,3.70119009,-1.3029847654112787,-4.94,29.6126370403255,139.1017299125211,146.99728523128084,3.086057980824165,271.79150588354435,242.17886884321885,9.178227035755977,1.625765167502196,3.5219559614106735,0.0,21.5334,12.0369,3.1847,0.5692433415131142,4.25671002660928,117.18015853284909,230.0,85.2,8.39,,,,-1.3055589203354472,2.5927167805526112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.042,0.3916,0.6309,0.6315,0.5876,0.3927,0.3121,0.227,0.209,0.172,0.2356,0.3219,0.5137,1.0692,2.1968,2.8138,2.704,2.1547,1.6594,1.4195,1.4872,1.9672,3.2474,6.0925,10.4358,10.1134,3.0413,55.0709,1.1183,10.91,0.075,0.9945,4.85,-5.0,2021.0,7.0,9.0,10.0,9.0,56.0,7/9/2021,10:09:56 AM,7/09/2021 10:09:56,6.554,172.25,55.0708,45.0,2388.0,2711.0,3218.0,0.0,23975.0,23.0,0.0,0.95,2.047,10:09:56 AM,51.29280632,2.6255235,3.0,RTK       ,,,,,,,2021-07-09 10:09:56+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:09:56,3.779999999999997,3.637123031161845,3.7012358499999998,-1.2128769688381547,-4.85,50.05792856057417,244.32360043625164,233.4095528318871,3.672208791569179,369.8683053479223,319.8103767873481,7.388805649445752,1.876648088707585,3.2256904330640066,0.0,18.924,32.9304,3.2165,0.521838740122614,4.663500661306157,173.65405876938095,324.0,72.2,9.9,,,,-1.4590661820498025,2.6506949539792317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0371,0.4216,0.6894,0.6643,0.5839,0.3651,0.2849,0.2088,0.1964,0.164,0.2284,0.3175,0.4961,1.004,2.0185,2.5621,2.5718,2.2608,1.951,1.8016,1.9036,2.3879,3.5332,5.45,6.6409,4.418,0.991,44.151900000000005,1.121,10.92,0.075,0.9939,4.85,-5.0,2021.0,7.0,9.0,10.0,9.0,57.0,7/9/2021,10:09:57 AM,7/09/2021 10:09:57,6.554,141.41,44.1518,45.0,2384.0,2705.0,3219.0,0.0,23975.0,24.0,0.0,0.953,1.926,10:09:57 AM,51.29281893,2.62553417,3.2,RTK       ,,,,,,,2021-07-09 10:09:57+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:09:57,3.6149999999999984,3.6372428879407916,3.70127976,-1.212757112059208,-4.85,40.4888909135398,181.28008336188435,204.2229662968005,3.687300946903327,337.01590369297895,296.52701277943913,8.323663505939063,1.8825651698590364,3.3231666116715,0.0,19.8637,21.0331,3.2551,0.520769699817581,4.180879171941049,142.14266150588696,324.0,85.2,8.39,,,,-1.2796212174974015,2.6953859132565925
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393,0.4159,0.6585,0.6346,0.563,0.3539,0.27,0.1905,0.1732,0.1412,0.1971,0.2745,0.4366,0.8968,1.8298,2.4043,2.5376,2.3255,2.0515,1.9497,2.1617,2.8668,4.304,6.3573,7.2166,4.1135,0.7129,46.076299999999996,1.1204,10.91,0.075,0.9939,4.94,-5.0,2021.0,7.0,9.0,10.0,9.0,58.0,7/9/2021,10:09:58 AM,7/09/2021 10:09:58,6.554,147.49,46.0763,45.0,2394.0,2703.0,3245.0,0.0,23989.0,23.0,0.0,0.952,1.95,10:09:58 AM,51.2928334,2.62554583,3.7,RTK       ,,,,,,,2021-07-09 10:09:58+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:09:58,3.4449999999999967,3.6373543786819655,3.7013198899999997,-1.3026456213180349,-4.94,46.077423824970246,191.2431129338747,193.93804105880326,3.3513991118354363,327.0312087120241,280.95378488705387,7.097428231975061,1.7447635046203043,3.294055796429471,0.0,20.2463,22.7043,3.1257,0.5462443084250875,4.686977852066744,148.2086665741925,324.0,85.2,8.39,,,,-1.426562341126488,2.6022418345438942
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0531,0.4259,0.6384,0.5964,0.5159,0.3293,0.2547,0.1863,0.1758,0.152,0.2179,0.3122,0.52,1.1145,2.2764,2.8343,2.6427,2.0627,1.5587,1.2954,1.2864,1.5556,2.1616,2.776,2.5174,1.0971,0.2113,29.769700000000004,1.1265,10.91,0.075,0.9939,4.88,-5.0,2021.0,7.0,9.0,10.0,9.0,59.0,7/9/2021,10:09:59 AM,7/09/2021 10:09:59,6.554,100.9,29.7695,45.0,2396.0,2709.0,3243.0,0.0,23980.0,23.0,0.0,0.958,1.731,10:09:59 AM,51.29284808,2.62555833,3.5,RTK       ,,,,,,,2021-07-09 10:09:59+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:09:59,3.4549999999999947,3.637427461917981,3.70135805,-1.242572538082019,-4.88,18.78717154215373,97.51831519618693,155.9351399529981,3.6092114453216513,289.22996057172696,270.44278902957325,15.39507742944525,1.8516836658677573,3.5636221420534477,0.0,18.0046,8.763399999999999,3.0017,0.5263732821029694,3.4141776190290285,101.17499583147945,72.2,273.0,8.39,,,,-0.9129802642852322,2.7290223382887238
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0593,0.482,0.6677,0.6017,0.5339,0.364,0.304,0.2318,0.2198,0.1806,0.249,0.3428,0.5442,1.1215,2.244,2.7857,2.6416,2.1122,1.6403,1.3938,1.4034,1.7331,2.6029,4.1212,5.2173,3.5187,0.8297,38.147800000000004,1.1258,10.92,0.075,0.9933,4.84,-5.0,2021.0,7.0,9.0,10.0,10.0,0.0,7/9/2021,10:10:00 AM,7/09/2021 10:10:00,6.554,125.98,38.1479,45.0,2386.0,2706.0,3219.0,0.0,23973.0,24.0,0.0,0.958,1.732,10:10:00 AM,51.29286198,2.62556967,3.3,RTK       ,,,,,,,2021-07-09 10:10:00+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:00,3.6149999999999984,3.6374635736698684,3.70139616,-1.2025364263301315,-4.84,29.922272502487907,145.89681885286183,206.79991252284077,4.111744742978344,332.718555443024,302.7962829405361,11.119428025239724,2.039750704835832,3.4116183473390516,0.0,18.612000000000002,16.2898,3.246,0.4931589589061758,3.5787683722086987,126.58947232983155,324.0,72.2,8.39,,,,-1.058362035182114,2.806949407152079
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0362,0.3684,0.6044,0.6076,0.575,0.3901,0.3118,0.2219,0.1954,0.1513,0.2039,0.2742,0.4404,0.9343,1.9952,2.7269,2.919,2.6694,2.346,2.1983,2.2977,2.6759,3.204,3.4434,2.5904,0.9797,0.1378,35.4986,1.1204,10.91,0.075,0.9939,4.84,-5.0,2021.0,7.0,9.0,10.0,10.0,1.0,7/9/2021,10:10:01 AM,7/09/2021 10:10:01,6.554,110.4,35.4988,45.0,2382.0,2706.0,3218.0,0.0,23973.0,24.0,0.0,0.952,1.95,10:10:01 AM,51.29287505,2.62558117,3.1,RTK       ,,,,,,,2021-07-09 10:10:01+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:01,3.826999999999993,3.6374965827190615,3.70143249,-1.2025034172809383,-4.84,28.708245510151876,117.16662173936255,143.1701101521785,3.12771807010547,275.86760614767746,247.1593606375256,9.609350945885025,1.6451104751798828,3.5225318013566826,0.0,22.0279,10.3553,3.1154,0.5654395736926221,4.032415820297019,110.65556283741627,273.0,85.2,9.9,,,,-1.1545053045660862,2.5656999302521566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.3766,0.6486,0.6723,0.624,0.4005,0.3053,0.2137,0.1914,0.1541,0.215,0.2995,0.5026,1.1087,2.3872,3.1597,3.1821,2.7227,2.2686,2.0366,2.0359,2.1999,2.3401,2.1205,1.3517,0.4585,0.0589,32.069700000000005,1.1204,10.91,0.075,0.9945,4.91,-5.0,2021.0,7.0,9.0,10.0,10.0,2.0,7/9/2021,10:10:02 AM,7/09/2021 10:10:02,6.554,93.21,32.0698,45.0,2397.0,2708.0,3254.0,0.0,23985.0,21.0,0.0,0.952,1.974,10:10:02 AM,51.29288792,2.625593,3.3,RTK       ,,,,,,,2021-07-09 10:10:02+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:02,3.7469999999999946,3.6375572962894314,3.70146503,-1.2724427037105688,-4.91,18.210836594284714,93.91427311824232,110.83651548583137,2.8257534310902246,245.01918488478577,226.80834829050104,13.454581485931435,1.4986355848287007,3.684066908182591,0.0,22.464,6.3297,3.2760000000000002,0.5948847943319251,3.780672038034743,93.35487687386733,85.2,230.0,9.9,,,,-1.0327208167292292,2.5387845745102644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0645,0.4865,0.6665,0.5935,0.5179,0.35,0.2884,0.2185,0.2059,0.1713,0.2381,0.3305,0.5305,1.1028,2.2248,2.8248,2.794,2.3903,2.0244,1.8657,1.9483,2.2279,2.6143,2.691,1.9821,0.7733,0.1354,32.2632,1.1217,10.92,0.075,0.9939,5.03,-5.0,2021.0,7.0,9.0,10.0,10.0,3.0,7/9/2021,10:10:03 AM,7/09/2021 10:10:03,6.554,99.76,32.2632,45.0,2403.0,2708.0,3255.0,0.0,24004.0,23.0,0.0,0.954,1.901,10:10:03 AM,51.29290215,2.62560433,3.6,RTK       ,,,,,,,2021-07-09 10:10:03+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:03,3.636999999999995,3.637641552552755,3.70149739,-1.3923584474472452,-5.03,19.811010708664107,102.07593876508409,135.145099638083,3.198699107368922,267.2279902775483,247.41697956888422,13.488862037749511,1.677485288570134,3.597422064718442,0.0,20.8793,8.1961,3.1878,0.5591306573266802,3.69455145906931,99.96869539120961,72.2,273.0,8.39,,,,-1.0301773112018893,2.63869769492386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0673,0.4448,0.6547,0.6407,0.6042,0.435,0.3611,0.2716,0.2509,0.2062,0.2756,0.3676,0.5911,1.2313,2.4462,2.997,2.758,2.1734,1.7532,1.6502,1.8671,2.4258,3.3181,4.1785,4.03,2.3451,0.5803,38.927800000000005,1.1265,10.9,0.075,0.9933,4.85,-5.0,2021.0,7.0,9.0,10.0,10.0,4.0,7/9/2021,10:10:04 AM,7/09/2021 10:10:04,6.554,116.87,38.9278,45.0,2377.0,2706.0,3203.0,0.0,23976.0,26.0,0.0,0.958,1.708,10:10:04 AM,51.29291698,2.62561567,3.5,RTK       ,,,,,,,2021-07-09 10:10:04+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:04,3.596999999999996,3.637728071626651,3.70152804,-1.2122719283733487,-4.85,25.740045878180123,130.42940870445827,179.367194140805,3.7918558676430156,310.9495414868814,285.2094956087013,12.080380235470901,1.9229041269501512,3.4539046597149343,0.0,20.9936,14.452,3.4821999999999997,0.5135397785714975,3.557049320079611,117.2931744860906,273.0,72.2,8.39,,,,-1.0293376940697887,2.7411798009733426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0366,0.3453,0.6036,0.6306,0.5868,0.3748,0.2721,0.1799,0.1545,0.1235,0.1775,0.2548,0.4612,1.1024,2.4667,3.2418,3.1264,2.547,2.0755,1.893,1.986,2.3026,2.6992,2.7876,2.1006,0.9166,0.1668,33.61440000000001,1.1279,10.9,0.075,0.9939,4.74,-5.0,2021.0,7.0,9.0,10.0,10.0,5.0,7/9/2021,10:10:05 AM,7/09/2021 10:10:05,6.554,103.05,33.6143,45.0,2374.0,2696.0,3207.0,0.0,23958.0,24.0,0.0,0.959,1.683,10:10:05 AM,51.29293097,2.62562667,3.3,RTK       ,,,,,,,2021-07-09 10:10:05+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:05,3.7549999999999955,3.637814830487809,3.7015565500000003,-1.1021851695121914,-4.74,28.070733177226575,101.96789964760957,135.007576109558,3.1360193979015825,270.03783912694263,241.96710594971606,9.619906876747375,1.6489344832955526,3.5282965072709978,0.0,21.9129,8.6708,3.0307,0.5646906928557142,3.873698768245345,103.26881836357437,72.2,273.0,9.9,,,,-1.0375406233562017,2.5561312089207515
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0495,0.4857,0.7503,0.7034,0.5983,0.3579,0.2588,0.1762,0.1591,0.133,0.1978,0.2937,0.5201,1.2146,2.6899,3.5288,3.4192,2.7879,2.2468,2.0182,2.1618,2.7159,3.6375,4.257,3.4672,1.4545,0.2603,40.544599999999996,1.1176,10.91,0.075,0.9939,4.91,-5.0,2021.0,7.0,9.0,10.0,10.0,6.0,7/9/2021,10:10:06 AM,7/09/2021 10:10:06,6.554,112.54,40.5446,45.0,2410.0,2706.0,3259.0,0.0,23985.0,20.0,0.0,0.95,2.048,10:10:06 AM,51.29294397,2.625638,3.2,RTK       ,,,,,,,2021-07-09 10:10:06+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:06,3.7749999999999986,3.6379198605258307,3.70158341,-1.2720801394741694,-4.91,34.98638045642754,116.42328810234554,157.03873844195004,3.386668707328622,288.6369536809859,253.6505732245584,8.249980418536232,1.759866865582977,3.4570366285201306,0.0,24.0868,13.0765,3.3813,0.5433925032890298,3.994300790527936,112.84116024319553,273.0,72.2,8.39,,,,-1.1143246888189264,2.6026720450035854
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0521,0.4747,0.6726,0.6002,0.5237,0.343,0.2799,0.2089,0.1977,0.1626,0.2311,0.328,0.5328,1.1204,2.2294,2.7084,2.6019,2.2165,1.9225,1.8512,2.0758,2.6433,3.5987,4.59,4.5195,2.4145,0.4254,39.526,1.1183,10.9,0.075,0.9933,5.08,-5.0,2021.0,7.0,9.0,10.0,10.0,7.0,7/9/2021,10:10:07 AM,7/09/2021 10:10:07,6.554,124.59,39.5261,45.0,2415.0,2727.0,3272.0,0.0,24012.0,22.0,0.0,0.951,2.0,10:10:07 AM,51.29295737,2.62564933,3.4,RTK       ,,,,,,,2021-07-09 10:10:07+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:07,3.7249999999999943,3.638051763616783,3.70160819,-1.441948236383217,-5.08,34.99051954546474,145.7001435136926,179.64166965147234,3.6102463974908168,310.6219109846858,275.6313914392211,8.877316342247532,1.8520973036795572,3.407234766428891,0.0,20.8216,15.5481,3.1563,0.526297828773998,3.9819678039632542,125.04150591611902,273.0,72.2,8.39,,,,-1.1761419892376581,2.671457099306358
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0347,0.3822,0.6975,0.7411,0.7051,0.4762,0.3867,0.2881,0.2632,0.2118,0.2819,0.3743,0.5824,1.1605,2.303,2.9661,3.0597,2.7695,2.4654,2.3866,2.615,3.18,4.0015,4.6278,4.2184,2.2547,0.4514,43.8848,1.1074,10.91,0.075,0.9939,4.9,-5.0,2021.0,7.0,9.0,10.0,10.0,8.0,7/9/2021,10:10:08 AM,7/09/2021 10:10:08,6.554,119.58,43.8846,45.0,2362.0,2699.0,3206.0,0.0,23983.0,26.0,0.0,0.941,2.416,10:10:08 AM,51.29297202,2.62566067,3.6,RTK       ,,,,,,,2021-07-09 10:10:08+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:08,3.7549999999999955,3.6382068668768053,3.70163299,-1.261793133123195,-4.9,30.124193513317287,134.4537648702877,166.27260858963263,3.4191815766644162,302.6076315837413,272.48343807042403,10.045335535703709,1.7736510395590948,3.4363449795613095,0.0,24.6194,15.553799999999999,3.7116,0.540802782731189,3.8779708281690928,119.96935527816701,273.0,85.2,9.9,,,,-1.1357110210042758,2.6379882339541516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297,0.3404,0.6071,0.6301,0.5918,0.389,0.3111,0.2282,0.213,0.1777,0.2595,0.3784,0.6537,1.4317,2.8394,3.3134,3.0036,2.4228,1.9892,1.8444,2.0395,2.6619,3.7607,5.0147,5.0369,2.6877,0.4464,43.302,1.1142,10.92,0.075,0.9939,4.77,-5.0,2021.0,7.0,9.0,10.0,10.0,9.0,7/9/2021,10:10:09 AM,7/09/2021 10:10:09,6.554,124.39,43.3021,45.0,2368.0,2697.0,3192.0,0.0,23963.0,24.0,0.0,0.947,2.17,10:10:09 AM,51.2929859,2.62567317,3.3,RTK       ,,,,,,,2021-07-09 10:10:09+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:09,3.7619999999999956,3.6383856598659903,3.70165406,-1.1316143401340093,-4.77,38.87843953383496,139.96053013631928,182.556947408808,3.7343084821114485,311.08682404329323,272.20838450945826,8.001525466899514,1.900841110003809,3.388432955103536,0.0,23.2282,16.9464,3.1273999999999997,0.517481590677307,3.8298848541139714,124.84439764321193,324.0,72.2,9.9,,,,-1.078139908611935,2.604399879767893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374,0.3648,0.5907,0.593,0.5449,0.3542,0.2714,0.1879,0.1663,0.1334,0.1874,0.2624,0.4493,1.0188,2.2344,2.9541,2.9057,2.4384,2.0877,2.0669,2.4825,3.5369,5.5496,8.0186,8.5989,5.4265,1.4253,54.8874,1.1115,10.91,0.075,0.9945,4.89,-5.0,2021.0,7.0,9.0,10.0,10.0,10.0,7/9/2021,10:10:10 AM,7/09/2021 10:10:10,6.554,159.54,54.8876,45.0,2400.0,2706.0,3236.0,0.0,23981.0,21.0,0.0,0.944,2.292,10:10:10 AM,51.29299897,2.625685,3.3,RTK       ,,,,,,,2021-07-09 10:10:10+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:10,3.6919999999999953,3.6385859923424775,3.7016750000000003,-1.2514140076575222,-4.89,53.16654238242519,204.3544202579973,194.5505412862624,3.2104513260783487,338.5678833063693,285.40134092394413,6.368062848079562,1.6827761260470147,3.1849214320192414,0.0,22.9242,29.0189,2.9443,0.5581063386825366,5.140959554227019,160.40158061244298,324.0,72.2,9.9,,,,-1.5022966982727184,2.4728907371850797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0489,0.4128,0.6171,0.5781,0.5097,0.3285,0.2522,0.1785,0.1619,0.1321,0.186,0.2612,0.4436,0.9997,2.1873,2.9138,2.9149,2.4169,1.8857,1.5465,1.4567,1.6683,2.3268,3.561,4.7939,3.8467,0.9211,37.5513,1.1258,10.91,0.075,0.9945,5.06,-5.0,2021.0,7.0,9.0,10.0,10.0,11.0,7/9/2021,10:10:11 AM,7/09/2021 10:10:11,6.554,128.05,37.5513,45.0,2415.0,2718.0,3269.0,0.0,24008.0,20.0,0.0,0.956,1.779,10:10:11 AM,51.29301247,2.625697,3.4,RTK       ,,,,,,,2021-07-09 10:10:11+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:11,3.591999999999994,3.638793127768958,3.70169421,-1.4212068722310418,-5.06,38.42418052627601,137.0716699707709,205.80219559783632,3.987014193312659,339.2842211150056,300.8600405887296,8.829966351084295,1.9953087411730517,3.354503160141951,0.0,19.174599999999998,15.449499999999999,2.9272,0.5008135944259962,3.77850743838316,128.69083006712833,324.0,85.2,8.39,,,,-1.0664527813608693,2.7267792979781715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0468,0.4443,0.6972,0.6644,0.588,0.3803,0.2946,0.2093,0.1865,0.1487,0.205,0.2821,0.4529,0.9358,1.9012,2.4863,2.5896,2.3199,1.9757,1.791,1.8581,2.3001,3.2356,4.5053,4.957,2.9972,0.6279,39.081999999999994,1.121,10.9,0.075,0.9945,4.99,-5.0,2021.0,7.0,9.0,10.0,10.0,12.0,7/9/2021,10:10:12 AM,7/09/2021 10:10:12,6.554,128.24,39.0818,46.0,2387.0,2708.0,3235.0,0.0,23998.0,24.0,0.0,0.952,1.949,10:10:12 AM,51.29302695,2.62570817,3.5,RTK       ,,,,,,,2021-07-09 10:10:12+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:12,3.632,3.638992834720802,3.70171131,-1.3510071652791984,-4.99,32.37510789769338,152.1367656580116,189.4685122519579,3.6512403727861162,320.8462350565012,288.4711271588078,9.910275390290218,1.868386649110041,3.389606752822456,0.0,19.4329,16.323,3.3261,0.5233350081568847,3.9360221087259584,128.78500653875074,324.0,85.2,8.39,,,,-1.192763475200868,2.7360147761282647
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0653,0.498,0.6808,0.5977,0.5108,0.3335,0.2667,0.1992,0.1883,0.1586,0.2256,0.3205,0.5155,1.0544,2.0493,2.5042,2.4169,2.0303,1.6869,1.5244,1.6117,1.9991,2.7172,3.3832,3.0928,1.5801,0.3182,32.5312,1.1251,10.91,0.075,0.9939,4.81,-5.0,2021.0,7.0,9.0,10.0,10.0,13.0,7/9/2021,10:10:13 AM,7/09/2021 10:10:13,6.554,110.5,32.5311,45.0,2364.0,2697.0,3189.0,0.0,23969.0,25.0,0.0,0.956,1.78,10:10:13 AM,51.29304118,2.6257185,3.3,RTK       ,,,,,,,2021-07-09 10:10:13+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:13,3.781999999999998,3.6391931584676267,3.70172848,-1.170806841532373,-4.81,20.96925690921471,118.55080182823512,169.7169911393056,3.6890462721340693,300.5808858453625,279.6116289361478,14.334360399451043,1.8832478850369831,3.5010375121038715,0.0,18.2857,11.0915,3.154,0.520646494528353,3.5669795150403045,110.84624642684668,273.0,72.2,8.39,,,,-1.0376336351503022,2.769885988132986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0424,0.3925,0.6231,0.6081,0.5512,0.3598,0.2779,0.1969,0.1778,0.1458,0.2036,0.284,0.447,0.8868,1.7145,2.1522,2.203,2.0073,1.8018,1.7311,1.8534,2.222,2.7543,3.0637,2.4645,1.1138,0.1865,30.4661,1.1299,10.91,0.075,0.9945,4.92,-5.0,2021.0,7.0,9.0,10.0,10.0,14.0,7/9/2021,10:10:14 AM,7/09/2021 10:10:14,6.554,109.1,30.4662,45.0,2395.0,2705.0,3240.0,0.0,23986.0,22.0,0.0,0.96,1.634,10:10:14 AM,51.29305455,2.62573,3.3,RTK       ,,,,,,,2021-07-09 10:10:14+00:00,,,,,,,,0001_20210709_100459,2021-07-09 10:10:14,3.772,3.639414168613806,3.7017438,-1.280585831386194,-4.92,19.09824132171636,120.75848237724418,154.78932100659824,3.396111916610667,286.9714650961765,267.87322377446014,15.026067597641308,1.7638840027303933,3.534087885273537,0.0,17.8303,9.5828,3.053,0.5426365003526231,3.6701178550490305,109.38546835066178,273.0,85.2,8.39,,,,-1.0973237015808248,2.718650448771768
